fecha,hora,co_centenario,no2_centenario,pm10_centenario,co_cordoba,no2_cordoba,pm10_cordoba,co_la_boca,no2_la_boca,pm10_la_boca
2018-11-28,18,0.51,14,16,0.77,22,18,0.44,18,21
2018-11-28,19,0.54,14,16,0.79,22,19,0.47,19,22
2018-11-28,20,0.56,17,16,0.80,26,19,0.49,22,22
2018-11-28,21,0.57,17,15,0.79,24,20,0.50,19,21
2018-11-28,22,0.59,16,15,0.79,24,21,0.49,17,20
2018-11-28,23,0.61,16,15,0.78,24,20,0.53,25,20
2018-11-28,24,0.61,14,14,0.78,23,20,0.58,26,19
2018-11-29,1,0.61,12,14,0.77,21,20,0.58,26,19
2018-11-29,2,0.62,12,15,0.75,22,19,0.56,24,18
2018-11-29,3,0.60,10,14,0.71,22,18,0.53,14,18
2018-11-29,4,0.57,8,14,0.67,16,18,0.50,11,18
2018-11-29,5,0.54,8,14,0.63,17,17,0.48,13,18
2018-11-29,6,0.51,9,15,0.62,25,17,0.48,20,18
2018-11-29,7,0.50,13,15,0.62,31,17,0.44,22,18
2018-11-29,8,0.51,16,15,0.64,31,18,0.40,19,18
2018-11-29,9,0.52,16,15,0.69,32,19,0.40,20,18
2018-11-29,10,0.52,14,16,0.73,31,20,0.43,20,19
2018-11-29,11,0.54,16,16,0.75,25,19,0.48,18,20
2018-11-29,12,0.56,16,17,0.77,21,20,0.55,17,25
2018-11-29,13,0.59,15,16,0.81,20,20,0.56,16,26
2018-11-29,14,0.62,13,16,0.82,21,21,0.57,18,26
2018-11-29,15,0.64,14,16,0.84,27,25,0.59,19,26
2018-11-29,16,0.64,12,16,0.83,21,24,0.59,20,25
2018-11-29,17,0.63,12,15,0.78,20,24,0.60,21,23
2018-11-29,18,0.63,12,15,0.73,20,23,0.59,18,21
2018-11-29,19,0.62,11,15,0.72,18,22,0.56,21,20
2018-11-29,20,0.62,11,14,0.71,18,22,0.54,20,20
2018-11-29,21,0.62,13,14,0.69,19,21,0.55,21,20
2018-11-29,22,0.64,16,14,0.68,22,19,0.56,26,20
2018-11-29,23,0.64,16,15,0.64,22,20,0.58,27,20
2018-11-29,24,0.64,15,15,0.61,17,20,0.58,23,20
2018-11-30,1,0.66,17,15,0.61,21,19,0.57,28,21
2018-11-30,2,0.67,14,16,0.63,25,20,0.56,26,22
2018-11-30,3,0.67,14,16,0.65,24,21,0.55,26,22
2018-11-30,4,0.68,14,16,0.64,17,21,0.52,27,22
2018-11-30,5,0.66,12,17,0.62,9,21,0.49,17,22
2018-11-30,6,0.62,8,16,0.59,9,20,0.46,16,22
2018-11-30,7,0.59,6,16,0.57,11,20,0.43,17,22
2018-11-30,8,0.56,7,16,0.55,11,19,0.42,15,22
2018-11-30,9,0.53,7,15,0.53,8,19,0.40,13,22
2018-11-30,10,0.51,7,14,0.49,8,17,0.37,13,20
2018-11-30,11,0.50,9,14,0.43,10,17,0.36,13,18
2018-11-30,12,0.49,7,13,0.41,10,16,0.35,12,14
2018-11-30,13,0.50,14,14,0.42,9,16,0.35,12,12
2018-11-30,14,0.54,18,13,0.42,9,15,0.35,14,12
2018-11-30,15,0.55,22,13,0.43,10,11,0.36,16,11
2018-11-30,16,0.57,24,13,0.43,8,12,0.36,13,12
2018-11-30,17,0.57,21,14,0.45,7,12,0.37,11,12
2018-11-30,18,0.58,23,14,0.47,7,11,0.37,13,12
2018-11-30,19,0.58,13,15,0.51,9,13,0.37,16,13
2018-11-30,20,0.59,9,15,0.54,10,14,0.39,20,13
2018-11-30,21,0.60,10,15,0.58,13,14,0.40,20,13
2018-11-30,22,0.59,9,15,0.63,13,14,0.42,21,13
2018-11-30,23,0.59,8,15,0.68,13,14,0.42,16,13
2018-11-30,24,0.59,6,16,0.74,21,16,0.42,18,13
2018-12-01,1,0.58,7,15,0.75,19,17,0.42,17,13
2018-12-01,2,0.57,4,15,0.76,19,16,0.41,16,12
2018-12-01,3,0.55,2,14,0.73,11,15,0.39,7,11
2018-12-01,4,0.52,3,14,0.69,9,14,0.36,8,10
2018-12-01,5,0.49,3,14,0.63,8,15,0.32,9,10
2018-12-01,6,0.46,5,14,0.57,9,14,0.27,13,11
2018-12-01,7,0.44,4,14,0.49,11,14,0.24,11,11
2018-12-01,8,0.42,5,14,0.41,13,15,0.20,9,11
2018-12-01,9,0.41,4,15,0.37,12,15,0.17,8,11
2018-12-01,10,0.42,5,16,0.34,12,16,0.15,8,12
2018-12-01,11,0.43,6,16,0.31,12,16,0.14,7,12
2018-12-01,12,0.46,6,17,0.30,12,17,0.13,7,13
2018-12-01,13,0.46,6,17,0.30,13,17,0.13,8,14
2018-12-01,14,0.47,5,17,0.30,13,17,0.13,9,14
2018-12-01,15,0.48,5,18,0.31,15,17,0.12,8,14
2018-12-01,16,0.49,5,18,0.31,15,17,0.12,8,14
2018-12-01,17,0.49,5,18,0.34,17,18,0.13,8,15
2018-12-01,18,0.49,7,18,0.35,17,19,0.13,9,16
2018-12-01,19,0.49,7,18,0.38,20,18,0.13,10,15
2018-12-01,20,0.48,6,18,0.39,16,17,0.12,14,16
2018-12-01,21,0.46,9,19,0.39,18,17,0.12,16,16
2018-12-01,22,0.47,10,19,0.42,21,17,0.12,16,17
2018-12-01,23,0.47,8,19,0.43,20,18,0.13,17,18
2018-12-01,24,0.47,7,18,0.45,16,17,0.12,14,17
2018-12-02,1,0.46,5,19,0.45,14,16,0.15,10,17
2018-12-02,2,0.45,5,19,0.46,15,16,0.17,11,18
2018-12-02,3,0.44,5,19,0.45,14,17,0.20,15,18
2018-12-02,4,0.44,8,20,0.47,13,17,0.23,9,19
2018-12-02,5,0.42,7,20,0.48,13,17,0.25,8,19
2018-12-02,6,0.40,6,19,0.46,15,18,0.28,13,18
2018-12-02,7,0.38,6,19,0.45,14,18,0.31,20,19
2018-12-02,8,0.37,5,19,0.45,13,18,0.34,14,19
2018-12-02,9,0.37,4,19,0.42,10,18,0.34,4,19
2018-12-02,10,0.37,3,19,0.39,10,18,0.34,3,20
2018-12-02,11,0.37,4,20,0.38,10,18,0.34,5,20
2018-12-02,12,0.37,4,19,0.37,10,18,0.34,3,19
2018-12-02,13,0.38,5,19,0.37,11,18,0.34,3,19
2018-12-02,14,0.40,5,19,0.38,13,18,0.35,4,20
2018-12-02,15,0.41,5,19,0.38,11,18,0.35,5,20
2018-12-02,16,0.42,5,19,0.38,12,18,0.36,4,21
2018-12-02,17,0.43,4,19,0.38,15,18,0.37,5,21
2018-12-02,18,0.43,5,19,0.39,13,18,0.39,15,21
2018-12-02,19,0.44,10,20,0.38,18,19,0.42,21,22
2018-12-02,20,0.46,12,19,0.37,16,19,0.44,28,22
2018-12-02,21,0.48,15,20,0.37,18,18,0.47,31,22
2018-12-02,22,0.51,18,20,0.36,23,18,0.51,29,21
2018-12-02,23,0.55,21,21,0.37,26,17,0.54,32,21
2018-12-02,24,0.58,23,22,0.39,31,17,0.57,36,23
2018-12-03,1,0.61,19,22,0.41,21,17,0.58,33,24
2018-12-03,2,0.62,14,23,0.43,17,17,0.57,28,24
2018-12-03,3,0.62,9,24,0.44,15,17,0.55,22,25
2018-12-03,4,0.60,10,24,0.46,14,17,0.53,21,25
2018-12-03,5,0.58,10,25,0.47,16,18,0.49,25,25
2018-12-03,6,0.54,11,25,0.46,18,18,0.46,25,26
2018-12-03,7,0.51,14,26,0.47,21,18,0.43,22,26
2018-12-03,8,0.49,17,27,0.48,23,18,0.42,21,27
2018-12-03,9,0.50,14,28,0.50,23,18,0.43,20,28
2018-12-03,10,0.52,16,31,0.52,25,19,0.44,24,30
2018-12-03,11,0.53,14,32,0.55,26,20,0.45,21,31
2018-12-03,12,0.56,14,34,0.60,29,20,0.47,22,33
2018-12-03,13,0.58,14,36,0.64,26,21,0.49,20,36
2018-12-03,14,0.60,13,39,0.68,26,22,0.51,19,37
2018-12-03,15,0.61,13,40,0.73,25,23,0.49,20,38
2018-12-03,16,0.59,12,42,0.75,25,24,0.47,20,39
2018-12-03,17,0.58,12,44,0.76,26,24,0.44,21,39
2018-12-03,18,0.56,15,46,0.79,27,24,0.42,21,39
2018-12-03,19,0.57,16,47,0.80,29,25,0.40,20,39
2018-12-03,20,0.56,17,48,0.79,29,25,0.38,29,39
2018-12-03,21,0.60,25,48,0.80,36,25,0.40,33,40
2018-12-03,22,0.64,26,49,0.83,38,26,0.43,35,41
2018-12-03,23,0.69,24,51,0.85,37,28,0.48,32,42
2018-12-03,24,0.72,23,52,0.86,36,29,0.51,34,42
2018-12-04,1,0.74,19,53,0.85,26,32,0.53,27,43
2018-12-04,2,0.74,14,53,0.81,18,33,0.56,31,43
2018-12-04,3,0.71,8,52,0.75,15,33,0.58,24,42
2018-12-04,4,0.68,7,52,0.72,15,33,0.58,16,42
2018-12-04,5,0.62,7,52,0.66,14,33,0.54,16,42
2018-12-04,6,0.55,9,51,0.60,19,33,0.49,19,42
2018-12-04,7,0.49,10,50,0.56,23,33,0.44,17,41
2018-12-04,8,0.46,12,49,0.56,30,33,0.42,15,40
2018-12-04,9,0.45,11,48,0.59,26,34,0.41,13,39
2018-12-04,10,0.46,13,47,0.64,27,33,0.39,13,39
2018-12-04,11,0.48,10,46,0.67,23,34,0.39,17,39
2018-12-04,12,0.50,12,45,0.71,28,34,0.40,15,37
2018-12-04,13,0.53,13,43,0.75,s/d,35,0.41,20,36
2018-12-04,14,0.56,18,41,0.78,s/d,35,0.43,22,34
2018-12-04,15,0.59,18,40,0.81,32,34,0.45,17,34
2018-12-04,16,0.61,15,39,0.76,20,34,0.45,14,36
2018-12-04,17,0.60,10,37,0.71,20,34,0.47,14,37
2018-12-04,18,0.60,10,35,0.68,22,34,0.48,15,39
2018-12-04,19,0.61,11,34,0.68,24,33,0.48,17,39
2018-12-04,20,0.61,11,34,0.67,23,34,0.48,17,39
2018-12-04,21,0.61,11,33,0.66,23,34,0.48,16,39
2018-12-04,22,0.60,12,32,0.64,22,33,0.47,22,38
2018-12-04,23,0.57,13,30,0.60,22,32,0.44,24,37
2018-12-04,24,0.55,11,28,0.58,24,31,0.43,21,36
2018-12-05,1,0.53,8,26,0.57,19,29,0.41,22,34
2018-12-05,2,0.51,8,26,0.55,22,28,0.40,20,35
2018-12-05,3,0.48,8,27,0.51,18,29,0.38,15,35
2018-12-05,4,0.46,12,27,0.49,18,29,0.37,13,35
2018-12-05,5,0.44,9,28,0.46,20,30,0.36,14,36
2018-12-05,6,0.43,11,28,0.47,23,30,0.36,20,36
2018-12-05,7,0.43,13,29,0.50,25,31,0.37,16,37
2018-12-05,8,0.45,13,29,0.54,29,31,0.37,13,37
2018-12-05,9,0.47,11,29,0.58,28,31,0.38,13,37
2018-12-05,10,0.49,11,29,0.62,29,31,0.38,14,37
2018-12-05,11,0.51,9,29,0.69,32,31,0.38,16,36
2018-12-05,12,0.53,13,29,0.76,30,31,0.39,16,35
2018-12-05,13,0.56,12,29,0.82,31,30,0.40,19,35
2018-12-05,14,0.57,14,29,0.84,31,30,0.41,18,35
2018-12-05,15,0.58,16,29,0.85,33,31,0.41,16,34
2018-12-05,16,0.58,12,28,0.86,25,31,0.41,14,32
2018-12-05,17,0.57,11,28,0.90,29,32,0.41,16,30
2018-12-05,18,0.57,14,28,0.91,26,32,0.42,14,29
2018-12-05,19,0.59,13,29,0.92,29,32,0.44,17,29
2018-12-05,20,0.60,14,28,0.93,29,32,0.44,19,29
2018-12-05,21,0.61,12,28,0.90,27,32,0.44,19,29
2018-12-05,22,0.62,13,28,0.89,24,32,0.43,17,29
2018-12-05,23,0.63,11,28,0.85,19,32,0.42,20,28
2018-12-05,24,0.62,11,28,0.79,19,31,0.41,19,28
2018-12-06,1,0.61,8,28,0.71,19,31,0.39,19,28
2018-12-06,2,0.59,4,28,0.64,14,30,0.36,11,28
2018-12-06,3,0.56,5,28,0.55,13,30,0.34,9,28
2018-12-06,4,0.52,4,28,0.48,13,30,0.32,9,28
2018-12-06,5,0.49,3,27,0.43,13,29,0.30,11,27
2018-12-06,6,0.46,6,27,0.39,15,29,0.28,11,27
2018-12-06,7,0.44,7,27,0.40,20,28,0.28,13,27
2018-12-06,8,0.44,10,26,0.43,24,28,0.28,12,27
2018-12-06,9,0.45,9,26,0.46,25,28,0.27,12,27
2018-12-06,10,0.47,9,26,0.53,27,28,0.28,13,27
2018-12-06,11,0.48,8,26,0.60,25,28,0.28,12,28
2018-12-06,12,0.50,8,26,0.66,27,29,0.29,13,28
2018-12-06,13,0.51,s/d,26,0.73,26,29,0.29,12,28
2018-12-06,14,0.53,s/d,27,0.76,22,30,0.30,15,28
2018-12-06,15,s/d,s/d,27,0.80,25,29,0.30,15,29
2018-12-06,16,s/d,11,28,0.79,21,29,0.31,15,29
2018-12-06,17,s/d,12,29,0.78,19,30,0.31,15,29
2018-12-06,18,s/d,13,29,0.72,19,30,0.32,17,29
2018-12-06,19,s/d,14,29,0.67,23,30,0.34,19,29
2018-12-06,20,s/d,13,29,0.63,23,30,0.35,17,29
2018-12-06,21,s/d,15,30,0.58,21,30,0.36,17,30
2018-12-06,22,s/d,15,30,0.59,25,30,0.36,22,30
2018-12-06,23,s/d,14,30,0.55,21,30,0.36,23,31
2018-12-06,24,s/d,14,31,0.51,20,31,0.35,22,30
2018-12-07,1,0.13,15,31,0.50,18,31,0.34,25,30
2018-12-07,2,0.11,15,30,0.50,21,31,0.33,27,30
2018-12-07,3,0.11,13,30,0.49,25,31,0.31,28,30
2018-12-07,4,0.10,14,30,0.47,23,31,0.30,25,30
2018-12-07,5,s/d,13,30,0.45,21,31,0.29,25,30
2018-12-07,6,s/d,15,31,0.41,23,31,0.28,22,30
2018-12-07,7,s/d,18,31,0.43,28,31,0.29,18,30
2018-12-07,8,s/d,20,31,0.50,39,32,0.32,20,31
2018-12-07,9,s/d,26,31,0.56,45,32,0.34,27,31
2018-12-07,10,s/d,24,32,0.58,29,32,0.35,22,31
2018-12-07,11,s/d,24,33,0.59,29,32,0.37,25,31
2018-12-07,12,0.25,25,33,0.61,29,33,0.38,s/d,32
2018-12-07,13,0.25,22,33,0.64,24,33,0.40,s/d,32
2018-12-07,14,0.25,21,33,0.66,26,32,s/d,s/d,33
2018-12-07,15,0.28,25,33,0.66,28,32,s/d,s/d,33
2018-12-07,16,0.28,27,33,0.61,30,32,s/d,34,33
2018-12-07,17,0.26,26,33,0.59,31,32,s/d,30,34
2018-12-07,18,0.25,34,33,0.62,33,33,s/d,31,34
2018-12-07,19,0.24,32,34,0.67,33,34,s/d,32,34
2018-12-07,20,0.24,26,35,0.71,35,34,0.44,34,34
2018-12-07,21,0.25,29,35,0.76,33,34,0.45,34,35
2018-12-07,22,0.26,31,36,0.81,37,34,0.46,40,35
2018-12-07,23,0.27,32,36,0.85,32,35,0.47,30,35
2018-12-07,24,0.28,23,36,0.87,22,35,0.47,27,36
2018-12-08,1,0.28,22,37,0.84,23,35,0.45,24,36
2018-12-08,2,0.27,21,37,0.78,19,35,0.44,22,36
2018-12-08,3,0.26,20,37,0.71,14,35,0.43,27,37
2018-12-08,4,0.26,17,37,0.63,13,35,0.42,26,37
2018-12-08,5,0.24,13,37,0.56,17,35,0.40,27,38
2018-12-08,6,0.21,15,37,0.48,15,35,0.37,23,38
2018-12-08,7,0.17,13,37,0.40,14,34,0.35,21,38
2018-12-08,8,0.14,9,36,0.33,11,33,0.32,16,38
2018-12-08,9,0.12,8,36,0.30,11,32,0.30,15,38
2018-12-08,10,0.11,10,35,0.28,9,31,0.29,14,37
2018-12-08,11,0.10,10,34,0.27,8,29,0.28,17,37
2018-12-08,12,0.09,9,33,0.25,9,28,0.27,16,35
2018-12-08,13,0.08,9,32,0.24,14,27,0.27,13,34
2018-12-08,14,0.08,9,31,0.23,12,26,0.27,12,34
2018-12-08,15,0.08,9,30,0.23,9,25,0.27,14,33
2018-12-08,16,0.08,9,29,0.23,15,24,0.28,15,32
2018-12-08,17,0.07,10,29,0.24,17,23,0.29,17,31
2018-12-08,18,0.07,17,28,0.28,23,23,0.30,18,34
2018-12-08,19,0.08,23,27,0.32,26,22,0.30,26,35
2018-12-08,20,0.10,29,26,0.37,37,22,0.31,29,36
2018-12-08,21,0.16,41,26,0.43,42,21,0.34,41,36
2018-12-08,22,0.23,43,26,0.48,38,21,0.38,36,36
2018-12-08,23,0.32,38,26,0.52,35,21,0.43,35,36
2018-12-08,24,0.37,25,26,0.53,24,20,0.45,22,35
2018-12-09,1,0.41,18,25,0.53,16,20,0.47,21,35
2018-12-09,2,0.44,18,25,0.52,17,21,0.48,23,35
2018-12-09,3,0.44,18,25,0.50,17,20,0.48,20,35
2018-12-09,4,0.43,15,25,0.47,16,20,0.47,19,35
2018-12-09,5,0.38,13,25,0.42,15,20,0.44,18,34
2018-12-09,6,0.30,11,25,0.38,15,20,0.40,20,34
2018-12-09,7,0.22,14,25,0.35,14,20,0.36,20,34
2018-12-09,8,0.18,14,26,0.35,13,20,0.33,17,33
2018-12-09,9,0.15,9,26,0.34,9,20,0.30,17,33
2018-12-09,10,0.13,8,26,0.32,9,20,0.30,18,33
2018-12-09,11,0.11,8,26,0.31,9,21,0.29,17,34
2018-12-09,12,0.11,8,27,0.30,10,21,0.29,14,35
2018-12-09,13,0.11,11,27,0.30,11,20,0.30,16,35
2018-12-09,14,0.12,12,27,0.30,14,20,0.31,16,35
2018-12-09,15,0.12,11,27,0.30,12,21,0.31,15,35
2018-12-09,16,0.13,13,27,0.32,17,21,0.32,20,35
2018-12-09,17,0.16,16,29,0.35,22,23,0.33,17,36
2018-12-09,18,0.17,13,29,0.38,21,24,0.33,16,32
2018-12-09,19,0.18,13,28,0.41,29,23,0.33,16,28
2018-12-09,20,0.21,17,28,0.50,33,26,0.35,29,26
2018-12-09,21,0.27,29,27,0.60,38,27,0.38,29,26
2018-12-09,22,0.34,29,26,0.66,38,26,0.43,31,25
2018-12-09,23,0.41,31,26,0.69,30,25,0.47,33,24
2018-12-09,24,0.46,29,25,0.73,32,26,0.51,30,25
2018-12-10,1,0.52,26,26,0.82,34,27,0.51,32,25
2018-12-10,2,0.56,23,26,0.86,33,27,0.52,33,24
2018-12-10,3,0.59,22,26,0.87,30,27,0.53,35,24
2018-12-10,4,0.59,19,26,0.82,29,28,0.52,31,24
2018-12-10,5,0.54,19,25,0.74,27,28,0.50,23,24
2018-12-10,6,0.49,20,25,0.70,26,27,0.48,25,24
2018-12-10,7,0.45,24,26,0.70,30,28,0.46,26,24
2018-12-10,8,0.43,28,26,0.70,36,28,0.46,32,24
2018-12-10,9,0.41,31,26,0.63,42,28,0.48,31,24
2018-12-10,10,0.42,29,26,0.62,41,27,0.51,35,24
2018-12-10,11,0.43,33,26,0.63,48,27,0.54,38,24
2018-12-10,12,0.46,36,26,0.64,s/d,31,0.56,37,25
2018-12-10,13,0.49,33,26,0.62,s/d,35,0.57,35,26
2018-12-10,14,0.51,28,26,0.65,s/d,35,0.57,35,25
2018-12-10,15,0.50,25,26,0.66,43,37,0.55,26,26
2018-12-10,16,0.50,34,27,s/d,37,36,0.51,26,26
2018-12-10,17,0.47,38,25,s/d,39,34,0.48,31,25
2018-12-10,18,0.43,47,25,s/d,47,32,0.46,29,25
2018-12-10,19,0.40,44,26,s/d,50,33,0.43,40,27
2018-12-10,20,0.38,47,26,s/d,54,30,0.41,31,28
2018-12-10,21,0.37,45,26,s/d,46,33,0.40,36,28
2018-12-10,22,0.36,35,27,s/d,40,34,0.39,37,29
2018-12-10,23,0.37,40,27,s/d,34,34,0.38,35,29
2018-12-10,24,0.35,42,27,s/d,31,34,0.37,34,28
2018-12-11,1,0.35,37,26,s/d,21,33,0.36,31,28
2018-12-11,2,0.33,34,25,s/d,18,33,0.36,29,28
2018-12-11,3,0.31,27,25,s/d,10,33,0.34,24,28
2018-12-11,4,0.28,17,24,s/d,9,32,0.33,23,27
2018-12-11,5,0.25,10,24,s/d,25,33,0.31,25,27
2018-12-11,6,0.22,12,24,s/d,23,32,0.30,22,27
2018-12-11,7,0.19,21,23,s/d,25,33,0.31,29,28
2018-12-11,8,0.19,29,23,s/d,35,34,0.35,31,28
2018-12-11,9,0.24,31,24,s/d,35,38,0.40,31,29
2018-12-11,10,0.28,26,25,s/d,33,42,0.44,28,30
2018-12-11,11,0.32,29,24,s/d,31,42,0.47,25,28
2018-12-11,12,0.34,22,22,s/d,18,38,0.48,21,27
2018-12-11,13,0.36,18,21,s/d,19,34,0.49,20,26
2018-12-11,14,0.38,18,21,s/d,22,35,0.50,21,26
2018-12-11,15,0.40,18,20,s/d,18,34,0.51,22,25
2018-12-11,16,0.42,20,20,s/d,18,40,0.50,22,25
2018-12-11,17,0.42,24,19,s/d,22,40,0.50,24,24
2018-12-11,18,0.42,23,18,s/d,20,40,0.52,25,24
2018-12-11,19,0.45,25,18,s/d,25,39,0.55,27,24
2018-12-11,20,0.48,23,18,s/d,29,38,0.59,29,23
2018-12-11,21,0.51,23,18,s/d,27,34,0.63,28,23
2018-12-11,22,0.54,24,18,s/d,28,34,0.68,27,24
2018-12-11,23,0.56,23,18,s/d,28,35,0.71,28,24
2018-12-11,24,0.55,22,17,s/d,25,36,0.72,29,24
2018-12-12,1,0.52,19,17,s/d,23,36,0.70,26,25
2018-12-12,2,0.49,19,17,s/d,21,37,0.66,29,25
2018-12-12,3,0.44,13,18,s/d,15,37,0.62,28,25
2018-12-12,4,0.40,12,18,s/d,16,38,0.58,25,25
2018-12-12,5,0.35,11,18,s/d,14,37,0.54,27,26
2018-12-12,6,0.32,14,19,s/d,17,39,0.49,28,26
2018-12-12,7,0.29,18,19,s/d,22,37,0.45,24,25
2018-12-12,8,0.30,23,18,s/d,29,36,0.43,20,24
2018-12-12,9,0.32,24,18,s/d,35,38,0.42,21,22
2018-12-12,10,0.31,24,17,s/d,37,40,0.40,23,22
2018-12-12,11,0.32,s/d,18,s/d,34,40,0.41,29,22
2018-12-12,12,0.34,s/d,19,s/d,40,42,0.40,22,23
2018-12-12,13,0.39,27,19,s/d,40,44,0.40,31,24
2018-12-12,14,0.41,27,20,s/d,30,43,0.40,22,24
2018-12-12,15,0.43,23,20,s/d,27,42,0.38,17,24
2018-12-12,16,0.40,14,20,s/d,29,36,0.38,20,24
2018-12-12,17,0.37,19,20,s/d,27,37,0.36,19,25
2018-12-12,18,0.37,20,20,s/d,26,38,0.36,18,25
2018-12-12,19,0.38,19,20,s/d,23,40,0.36,21,25
2018-12-12,20,0.39,20,20,s/d,22,41,0.36,21,25
2018-12-12,21,0.38,19,20,s/d,18,40,0.36,23,24
2018-12-12,22,0.38,21,19,s/d,21,39,0.36,22,23
2018-12-12,23,0.38,19,19,s/d,22,39,0.36,22,22
2018-12-12,24,0.40,15,19,s/d,19,38,0.35,22,22
2018-12-13,1,0.40,12,19,s/d,19,36,0.34,18,21
2018-12-13,2,0.38,9,18,s/d,14,35,0.33,16,21
2018-12-13,3,0.36,9,18,s/d,8,35,0.30,11,21
2018-12-13,4,0.33,14,18,s/d,10,34,0.28,10,20
2018-12-13,5,0.31,8,17,s/d,12,34,0.26,11,20
2018-12-13,6,0.28,11,16,s/d,18,33,0.25,15,19
2018-12-13,7,0.25,14,16,s/d,14,33,0.24,13,19
2018-12-13,8,0.24,15,16,s/d,16,33,0.24,16,20
2018-12-13,9,0.25,16,16,s/d,20,28,0.24,16,21
2018-12-13,10,0.27,19,16,s/d,20,23,0.26,21,21
2018-12-13,11,0.29,16,14,s/d,20,24,0.27,16,19
2018-12-13,12,0.30,14,14,s/d,15,21,0.28,15,19
2018-12-13,13,0.33,16,14,s/d,19,21,0.30,17,18
2018-12-13,14,0.35,17,13,s/d,20,23,0.31,16,17
2018-12-13,15,0.37,18,13,s/d,25,22,0.32,19,17
2018-12-13,16,0.37,14,12,s/d,20,22,0.32,18,16
2018-12-13,17,0.37,14,12,s/d,19,21,0.32,20,15
2018-12-13,18,0.37,15,12,s/d,20,20,0.31,18,15
2018-12-13,19,0.36,14,11,s/d,20,19,0.32,20,13
2018-12-13,20,0.36,13,11,s/d,19,17,0.32,19,13
2018-12-13,21,0.36,12,11,s/d,18,17,0.32,20,13
2018-12-13,22,0.35,12,11,s/d,20,16,0.32,16,13
2018-12-13,23,0.34,10,11,s/d,16,17,0.31,13,13
2018-12-13,24,0.34,11,11,s/d,13,16,0.30,12,12
2018-12-14,1,0.34,11,10,s/d,12,17,0.30,13,12
2018-12-14,2,0.33,8,10,s/d,13,17,0.30,17,12
2018-12-14,3,0.32,13,10,s/d,25,20,0.30,22,12
2018-12-14,4,0.33,16,10,s/d,27,20,0.32,23,12
2018-12-14,5,0.34,18,10,s/d,29,21,0.34,23,13
2018-12-14,6,0.34,19,10,s/d,14,22,0.34,15,13
2018-12-14,7,0.34,15,10,s/d,14,22,0.36,19,13
2018-12-14,8,0.38,21,10,s/d,36,21,0.42,26,12
2018-12-14,9,0.45,22,10,s/d,33,20,0.47,20,11
2018-12-14,10,0.50,21,10,s/d,31,19,0.51,18,11
2018-12-14,11,0.53,17,10,s/d,31,19,0.51,15,11
2018-12-14,12,0.55,15,10,s/d,33,20,0.51,16,12
2018-12-14,13,0.57,19,10,s/d,35,19,0.51,18,12
2018-12-14,14,0.61,16,11,s/d,28,18,0.52,17,12
2018-12-14,15,0.65,13,12,s/d,23,19,0.52,13,13
2018-12-14,16,0.63,12,12,s/d,22,19,0.48,13,13
2018-12-14,17,0.60,13,13,s/d,22,20,0.45,14,14
2018-12-14,18,0.57,13,13,s/d,27,19,0.43,15,14
2018-12-14,19,0.58,19,13,s/d,30,20,0.43,18,15
2018-12-14,20,0.60,23,13,s/d,34,21,0.44,24,15
2018-12-14,21,0.65,29,14,s/d,35,21,0.46,26,16
2018-12-14,22,0.65,21,15,s/d,29,22,0.44,23,16
2018-12-14,23,0.63,20,15,s/d,28,23,0.43,24,16
2018-12-14,24,0.63,19,15,s/d,25,24,0.41,25,17
2018-12-15,1,0.62,20,16,s/d,21,24,0.41,28,18
2018-12-15,2,0.61,17,17,s/d,21,25,0.39,26,19
2018-12-15,3,0.57,14,18,s/d,20,23,0.37,24,19
2018-12-15,4,0.52,14,18,s/d,19,24,0.33,23,19
2018-12-15,5,0.43,15,19,s/d,19,23,0.29,24,20
2018-12-15,6,0.38,14,19,s/d,21,23,0.28,20,20
2018-12-15,7,0.35,16,19,s/d,25,24,0.28,18,20
2018-12-15,8,0.37,19,19,s/d,31,24,0.29,18,20
2018-12-15,9,0.38,21,20,s/d,33,25,0.29,19,21
2018-12-15,10,0.39,20,21,s/d,33,27,0.31,22,21
2018-12-15,11,0.41,22,21,s/d,36,28,0.32,27,22
2018-12-15,12,0.44,25,21,s/d,20,30,0.33,14,23
2018-12-15,13,0.46,13,21,s/d,14,30,0.34,14,23
2018-12-15,14,0.48,11,21,s/d,13,29,0.34,14,22
2018-12-15,15,0.48,11,20,s/d,12,28,0.33,11,22
2018-12-15,16,0.44,11,20,s/d,12,28,0.31,11,22
2018-12-15,17,0.41,10,19,s/d,14,27,0.30,12,22
2018-12-15,18,0.38,12,19,s/d,18,28,0.28,14,22
2018-12-15,19,0.36,15,19,s/d,17,28,0.27,15,22
2018-12-15,20,0.35,19,19,s/d,19,27,0.29,20,23
2018-12-15,21,0.40,26,19,s/d,22,28,0.33,26,23
2018-12-15,22,0.47,29,18,s/d,24,28,0.39,27,24
2018-12-15,23,0.56,29,18,s/d,21,27,0.44,24,24
2018-12-15,24,0.65,28,19,s/d,18,27,0.48,22,24
2018-12-16,1,0.73,26,19,s/d,14,26,0.52,22,24
2018-12-16,2,0.78,22,18,s/d,15,25,0.54,20,24
2018-12-16,3,0.81,19,18,s/d,9,24,0.54,17,24
2018-12-16,4,0.81,13,17,s/d,6,23,0.52,17,23
2018-12-16,5,0.74,11,17,s/d,8,23,0.46,20,23
2018-12-16,6,0.67,13,16,s/d,10,22,0.40,18,23
